player,0,62,0,PC,0,128,1
player,0,62,2,PC,0,129,0
player,0,63,2,PC,0,129,1
player,0,63,0,PC,0,130,1
player,0,64,1,PC,0,130,0
player,0,65,2,PC,0,130,1
player,0,65,1,PC,0,131,2
player,0,65,0,PC,0,132,1
player,0,65,0,PC,0,133,1
player,0,65,2,PC,0,134,0
player,0,65,2,PC,0,135,0
player,0,66,1,PC,0,135,0
player,0,66,2,PC,0,136,0
player,0,66,0,PC,0,137,1
player,0,66,0,PC,0,138,1
player,0,66,2,PC,0,139,0
player,0,66,1,PC,0,140,2
player,0,66,1,PC,0,141,2
player,0,67,1,PC,0,141,0
player,0,67,0,PC,0,142,1
player,0,67,1,PC,0,143,2
player,0,68,0,PC,0,143,2
player,0,68,2,PC,0,144,0
player,0,68,2,PC,0,145,0
player,0,69,0,PC,0,145,2
player,0,70,0,PC,0,145,2
player,0,71,2,PC,0,145,1
player,0,72,1,PC,0,145,0
player,0,73,1,PC,0,145,0
player,0,73,2,PC,0,146,0
player,0,74,0,PC,0,146,2
player,0,74,1,PC,0,147,2
player,0,74,1,PC,0,148,2
player,0,75,1,PC,0,148,0
player,0,75,2,PC,0,149,0
player,0,76,2,PC,0,149,1
player,0,76,2,PC,0,150,0
player,0,76,0,PC,0,151,1
player,0,76,0,PC,0,152,1
player,0,76,2,PC,0,153,0
player,0,77,1,PC,0,153,0
player,0,77,2,PC,0,154,0
player,0,77,2,PC,0,155,0
player,0,77,0,PC,0,156,1
player,0,77,1,PC,0,157,2
player,0,77,1,PC,0,158,2
player,0,77,1,PC,0,159,2
player,0,77,0,PC,0,160,1
player,0,77,1,PC,0,161,2
player,0,78,0,PC,0,161,2
player,0,79,0,PC,0,161,2
player,0,79,1,PC,0,162,2
player,0,79,2,PC,0,163,0
player,0,79,2,PC,0,164,0
player,0,79,0,PC,0,165,1
player,0,80,2,PC,0,165,1
player,0,80,1,PC,0,166,2
player,0,81,2,PC,0,166,1
player,0,81,2,PC,0,167,0
player,0,81,0,PC,0,168,1
player,0,82,2,PC,0,168,1
player,0,82,0,PC,0,169,1
player,0,82,0,PC,0,170,1
player,0,82,2,PC,0,171,0
player,0,83,0,PC,0,171,2
player,0,83,0,PC,0,172,1
player,0,83,2,PC,0,173,0
player,0,83,2,PC,0,174,0
player,0,83,2,PC,0,175,0
player,0,83,1,PC,0,176,2
player,0,83,2,PC,0,177,0
player,0,83,0,PC,0,178,1
player,0,83,0,PC,0,179,1
player,0,84,1,PC,0,179,0
player,0,84,1,PC,0,180,2
player,0,84,1,PC,0,181,2
player,0,84,0,PC,0,182,1
player,0,84,0,PC,0,183,1
player,0,84,1,PC,0,184,2
player,0,84,2,PC,0,185,0
player,0,84,2,PC,0,186,0
player,0,84,0,PC,0,187,1
player,0,85,2,PC,0,187,1
player,0,85,0,PC,0,188,1
player,0,85,0,PC,0,189,1
player,0,85,0,PC,0,190,1
player,0,86,0,PC,0,190,2
player,0,86,0,PC,0,191,1
player,0,86,1,PC,0,192,2
player,0,86,2,PC,0,193,0
player,0,87,0,PC,0,193,2
player,0,88,0,PC,0,193,2
player,0,88,0,PC,0,194,1
player,0,88,0,PC,0,195,1
player,0,89,0,PC,0,195,2
player,0,90,2,PC,0,195,1
player,0,90,0,PC,0,196,1
player,0,91,1,PC,0,196,0
player,0,91,0,PC,0,197,1
player,0,91,1,PC,0,198,2
player,0,91,0,PC,0,199,1
player,0,92,0,PC,0,199,2
player,0,93,0,PC,0,199,2
player,0,94,2,PC,0,199,1
player,0,94,1,PC,0,200,2
player,0,95,1,PC,0,200,0
player,0,95,1,PC,0,201,2
player,0,95,1,PC,0,202,2
player,0,95,0,PC,0,203,1
player,0,96,0,PC,0,203,2
player,0,97,0,PC,0,203,2
player,0,97,1,PC,0,204,2
player,0,97,1,PC,0,205,2
player,0,97,1,PC,0,206,2
player,0,98,0,PC,0,206,2
player,0,98,0,PC,0,207,1
player,0,98,2,PC,0,208,0
player,0,99,1,PC,0,208,0
player,0,100,1,PC,0,208,0
player,0,101,2,PC,0,208,1
player,0,101,2,PC,0,209,0
player,0,102,1,PC,0,209,0
player,0,103,1,PC,0,209,0
player,0,103,2,PC,0,210,0
player,0,103,2,PC,0,211,0
player,0,103,1,PC,0,212,2
player,0,104,0,PC,0,212,2
player,0,104,1,PC,0,213,2
player,0,105,2,PC,0,213,1
player,0,106,2,PC,0,213,1
player,0,106,1,PC,0,214,2
player,0,106,0,PC,0,215,1
player,0,107,1,PC,0,215,0
player,0,108,1,PC,0,215,0
player,0,109,0,PC,0,215,2
player,0,109,1,PC,0,216,2
player,0,110,0,PC,0,216,2
player,0,111,2,PC,0,216,1
player,0,111,1,PC,0,217,2
player,0,112,1,PC,0,217,0
player,0,112,0,PC,0,218,1
player,0,112,0,PC,0,219,1
player,0,112,2,PC,0,220,0
player,0,112,0,PC,0,221,1
player,0,113,2,PC,0,221,1
player,0,113,0,PC,0,222,1
player,0,113,0,PC,0,223,1
player,0,113,2,PC,0,224,0
player,0,114,1,PC,0,224,0
player,0,114,0,PC,0,225,1
player,0,114,1,PC,0,226,2
player,0,114,2,PC,0,227,0
player,0,115,1,PC,0,227,0
player,0,115,0,PC,0,228,1
player,0,116,1,PC,0,228,0
player,0,116,0,PC,0,229,1
player,0,116,1,PC,0,230,2
player,0,116,0,PC,0,231,1
player,0,116,2,PC,0,232,0
player,0,116,2,PC,0,233,0
player,0,116,0,PC,0,234,1
player,0,116,2,PC,0,235,0
player,0,116,0,PC,0,236,1
player,0,116,1,PC,0,237,2
player,0,117,0,PC,0,237,2
player,0,118,2,PC,0,237,1
player,0,119,2,PC,0,237,1
player,0,120,0,PC,0,237,2
player,0,121,0,PC,0,237,2
player,0,121,0,PC,0,238,1
player,0,121,0,PC,0,239,1
player,0,121,0,PC,0,240,1
player,0,121,1,PC,0,241,2
player,0,122,0,PC,0,241,2
player,0,122,2,PC,0,242,0
player,0,122,0,PC,0,243,1
player,0,122,1,PC,0,244,2
player,0,123,0,PC,0,244,2
player,0,123,0,PC,0,245,1
player,0,123,2,PC,0,246,0
player,0,123,1,PC,0,247,2
player,0,124,2,PC,0,247,1
player,0,124,1,PC,0,248,2
player,0,124,2,PC,0,249,0
player,0,124,0,PC,0,250,1
player,0,125,2,PC,0,250,1
player,0,125,0,PC,0,251,1
player,0,125,0,PC,0,252,1
player,0,125,2,PC,0,253,0
player,0,126,1,PC,0,253,0
player,0,127,2,PC,0,253,1
player,0,128,1,PC,0,253,0
player,0,129,2,PC,0,253,1
player,0,129,0,PC,0,254,1
player,0,129,0,PC,0,255,1
player,0,129,0,PC,0,256,1
player,0,129,2,PC,0,257,0
player,0,129,1,PC,0,258,2
player,0,129,2,PC,0,259,0
player,0,129,1,PC,0,260,2
player,0,129,0,PC,0,261,1
player,0,129,1,PC,0,262,2
player,0,130,2,PC,0,262,1
player,0,131,0,PC,0,262,2
player,0,131,2,PC,0,263,0
player,0,132,2,PC,0,263,1
player,0,132,2,PC,0,264,0
player,0,132,1,PC,0,265,2
player,0,133,0,PC,0,265,2
player,0,134,2,PC,0,265,1
player,0,134,0,PC,0,266,1
player,0,134,1,PC,0,267,2
player,0,134,0,PC,0,268,1
player,0,134,1,PC,0,269,2
player,0,134,1,PC,0,270,2
player,0,134,2,PC,0,271,0
player,0,134,0,PC,0,272,1
player,0,135,0,PC,0,272,2
player,0,136,1,PC,0,272,0
player,0,137,2,PC,0,272,1
player,0,138,0,PC,0,272,2
player,0,138,2,PC,0,273,0
player,0,138,0,PC,0,274,1
player,0,138,0,PC,0,275,1
player,0,139,2,PC,0,275,1
player,0,139,2,PC,0,276,0
player,0,139,1,PC,0,277,2
player,0,139,2,PC,0,278,0
player,0,140,2,PC,0,278,1
player,0,140,1,PC,0,279,2
player,0,140,0,PC,0,280,1
player,0,141,0,PC,0,280,2
player,0,141,1,PC,0,281,2
player,0,141,2,PC,0,282,0
player,0,142,0,PC,0,282,2
player,0,143,2,PC,0,282,1
player,0,143,1,PC,0,283,2
player,0,143,1,PC,0,284,2
player,0,144,1,PC,0,284,0
player,0,144,1,PC,0,285,2
player,0,144,2,PC,0,286,0
player,0,145,0,PC,0,286,2
player,0,145,2,PC,0,287,0
player,0,145,0,PC,0,288,1
player,0,146,1,PC,0,288,0
player,0,146,2,PC,0,289,0
player,0,147,0,PC,0,289,2
player,0,147,0,PC,0,290,1
player,0,147,1,PC,0,291,2
player,0,147,2,PC,0,292,0
player,0,147,0,PC,0,293,1
player,0,147,2,PC,0,294,0
player,0,148,0,PC,0,294,2
player,0,148,1,PC,0,295,2
player,0,148,2,PC,0,296,0
player,0,149,1,PC,0,296,0
player,0,149,0,PC,0,297,1
player,0,149,1,PC,0,298,2
player,0,149,2,PC,0,299,0
player,0,149,0,PC,0,300,1
player,0,149,1,PC,0,301,2
player,0,149,2,PC,0,302,0
player,0,150,2,PC,0,302,1
player,0,150,2,PC,0,303,0
player,0,150,2,PC,0,304,0
player,0,150,0,PC,0,305,1
player,0,150,2,PC,0,306,0
player,0,150,2,PC,0,307,0
player,0,150,1,PC,0,308,2
player,0,151,2,PC,0,308,1
player,0,152,2,PC,0,308,1
player,0,153,1,PC,0,308,0
player,0,154,0,PC,0,308,2
player,0,154,0,PC,0,309,1
player,0,154,2,PC,0,310,0
player,0,155,0,PC,0,310,2
player,0,155,2,PC,0,311,0
player,0,155,0,PC,0,312,1
player,0,155,0,PC,0,313,1
player,0,155,2,PC,0,314,0
player,0,155,0,PC,0,315,1
player,0,156,0,PC,0,315,2
player,0,156,0,PC,0,316,1
player,0,157,0,PC,0,316,2
player,0,158,2,PC,0,316,1
player,0,159,1,PC,0,316,0
player,0,160,2,PC,0,316,1
player,0,161,1,PC,0,316,0
player,0,162,0,PC,0,316,2
player,0,162,1,PC,0,317,2
player,0,163,1,PC,0,317,0
player,0,163,0,PC,0,318,1
player,0,164,2,PC,0,318,1
player,0,164,0,PC,0,319,1
player,0,164,2,PC,0,320,0
player,0,164,0,PC,0,321,1
player,0,164,2,PC,0,322,0
player,0,165,1,PC,0,322,0
player,0,165,2,PC,0,323,0
player,0,165,1,PC,0,324,2
player,0,166,2,PC,0,324,1
player,0,167,2,PC,0,324,1
player,0,168,1,PC,0,324,0
player,0,168,0,PC,0,325,1
player,0,168,1,PC,0,326,2
player,0,168,1,PC,0,327,2
player,0,168,2,PC,0,328,0
player,0,168,1,PC,0,329,2
player,0,168,1,PC,0,330,2
player,0,169,0,PC,0,330,2
player,0,169,0,PC,0,331,1
player,0,170,2,PC,0,331,1
player,0,170,2,PC,0,332,0
player,0,170,2,PC,0,333,0
player,0,171,0,PC,0,333,2
player,0,171,1,PC,0,334,2
player,0,171,1,PC,0,335,2
player,0,172,1,PC,0,335,0
player,0,173,0,PC,0,335,2
player,0,173,1,PC,0,336,2
player,0,173,2,PC,0,337,0
player,0,173,2,PC,0,338,0
player,0,174,0,PC,0,338,2
player,0,174,0,PC,0,339,1
player,0,175,0,PC,0,339,2
player,0,175,2,PC,0,340,0
player,0,175,1,PC,0,341,2
player,0,175,1,PC,0,342,2
player,0,175,2,PC,0,343,0
player,0,176,2,PC,0,343,1
player,0,176,0,PC,0,344,1
player,0,176,1,PC,0,345,2
player,0,177,0,PC,0,345,2
player,0,178,0,PC,0,345,2
player,0,179,0,PC,0,345,2
player,0,180,2,PC,0,345,1
player,0,181,1,PC,0,345,0
player,0,181,2,PC,0,346,0
player,0,182,1,PC,0,346,0
player,0,183,2,PC,0,346,1
player,0,183,2,PC,0,347,0
player,0,184,2,PC,0,347,1
player,0,185,1,PC,0,347,0
player,0,186,2,PC,0,347,1
player,0,187,2,PC,0,347,1
player,0,187,1,PC,0,348,2
player,0,188,1,PC,0,348,0
player,0,188,1,PC,0,349,2
player,0,188,2,PC,0,350,0
player,0,189,0,PC,0,350,2
player,0,189,0,PC,0,351,1
player,0,190,0,PC,0,351,2
player,0,190,1,PC,0,352,2
player,0,191,0,PC,0,352,2
player,0,192,1,PC,0,352,0
player,0,192,1,PC,0,353,2
player,0,192,1,PC,0,354,2
player,0,192,1,PC,0,355,2
player,0,193,2,PC,0,355,1
player,0,193,1,PC,0,356,2
player,0,193,2,PC,0,357,0
player,0,193,2,PC,0,358,0
player,0,194,0,PC,0,358,2
player,0,195,2,PC,0,358,1
player,0,195,2,PC,0,359,0
player,0,196,2,PC,0,359,1
player,0,196,1,PC,0,360,2
player,0,197,1,PC,0,360,0
player,0,197,1,PC,0,361,2
player,0,197,1,PC,0,362,2
player,0,197,0,PC,0,363,1
player,0,198,1,PC,0,363,0
player,0,198,1,PC,0,364,2
player,0,199,0,PC,0,364,2
player,0,199,0,PC,0,365,1
player,0,200,2,PC,0,365,1
player,0,200,2,PC,0,366,0
player,0,201,1,PC,0,366,0
player,0,201,0,PC,0,367,1
player,0,202,2,PC,0,367,1
player,0,202,1,PC,0,368,2
player,0,202,2,PC,0,369,0
player,0,202,0,PC,0,370,1
player,0,203,2,PC,0,370,1
player,0,203,1,PC,0,371,2
player,0,203,2,PC,0,372,0
player,0,204,1,PC,0,372,0
player,0,204,2,PC,0,373,0
player,0,204,1,PC,0,374,2
player,0,204,2,PC,0,375,0
player,0,205,0,PC,0,375,2
player,0,206,0,PC,0,375,2
player,0,206,1,PC,0,376,2
player,0,207,2,PC,0,376,1
player,0,207,1,PC,0,377,2
player,0,208,2,PC,0,377,1
player,0,208,1,PC,0,378,2
player,0,208,1,PC,0,379,2
player,0,208,1,PC,0,380,2
player,0,208,2,PC,0,381,0
player,0,208,1,PC,0,382,2
player,0,209,1,PC,0,382,0
player,0,210,1,PC,0,382,0
player,0,211,0,PC,0,382,2
player,0,211,1,PC,0,383,2
player,0,212,1,PC,0,383,0
player,0,213,2,PC,0,383,1
player,0,213,0,PC,0,384,1
player,0,214,1,PC,0,384,0
player,0,214,2,PC,0,385,0
player,0,215,1,PC,0,385,0
player,0,216,1,PC,0,385,0
player,0,217,2,PC,0,385,1
player,0,217,1,PC,0,386,2
player,0,217,2,PC,0,387,0
player,0,217,0,PC,0,388,1
player,0,217,0,PC,0,389,1
player,0,218,0,PC,0,389,2
player,0,218,2,PC,0,390,0
player,0,218,1,PC,0,391,2
player,0,218,1,PC,0,392,2
player,0,218,2,PC,0,393,0
player,0,219,2,PC,0,393,1
player,0,219,0,PC,0,394,1
player,0,219,1,PC,0,395,2
player,0,220,1,PC,0,395,0
player,0,220,0,PC,0,396,1
player,0,221,2,PC,0,396,1
player,0,222,1,PC,0,396,0
player,0,223,1,PC,0,396,0
player,0,223,0,PC,0,397,1
player,0,223,2,PC,0,398,0
player,0,223,2,PC,0,399,0
player,0,223,2,PC,0,400,0
player,0,223,1,PC,0,401,2
player,0,223,2,PC,0,402,0
player,0,224,2,PC,0,402,1
player,0,224,2,PC,0,403,0
player,0,225,2,PC,0,403,1
player,0,226,1,PC,0,403,0
player,0,226,0,PC,0,404,1
player,0,226,2,PC,0,405,0
player,0,226,1,PC,0,406,2
player,0,227,0,PC,0,406,2
player,0,227,1,PC,0,407,2
player,0,227,2,PC,0,408,0
player,0,228,2,PC,0,408,1
player,0,229,0,PC,0,408,2
player,0,229,2,PC,0,409,0
player,0,230,2,PC,0,409,1
player,0,231,1,PC,0,409,0
player,0,231,0,PC,0,410,1
player,0,232,1,PC,0,410,0
player,0,232,0,PC,0,411,1
player,0,232,0,PC,0,412,1
player,0,232,0,PC,0,413,1
player,0,232,1,PC,0,414,2
player,0,232,1,PC,0,415,2
player,0,232,2,PC,0,416,0
player,0,233,0,PC,0,416,2
player,0,233,2,PC,0,417,0
player,0,233,0,PC,0,418,1
player,0,233,1,PC,0,419,2
player,0,234,2,PC,0,419,1
player,0,234,2,PC,0,420,0
player,0,234,1,PC,0,421,2
player,0,235,1,PC,0,421,0
player,0,236,2,PC,0,421,1
player,0,236,1,PC,0,422,2
player,0,236,1,PC,0,423,2
player,0,237,0,PC,0,423,2
player,0,237,2,PC,0,424,0
player,0,237,1,PC,0,425,2
player,0,237,2,PC,0,426,0
player,0,237,1,PC,0,427,2
player,0,237,2,PC,0,428,0
player,0,237,1,PC,0,429,2
player,0,237,1,PC,0,430,2
player,0,238,2,PC,0,430,1
player,0,239,1,PC,0,430,0
player,0,239,1,PC,0,431,2
player,0,239,0,PC,0,432,1
player,0,240,1,PC,0,432,0
player,0,241,0,PC,0,432,2
player,0,242,2,PC,0,432,1
player,0,242,0,PC,0,433,1
player,0,243,1,PC,0,433,0
player,0,243,1,PC,0,434,2
player,0,244,1,PC,0,434,0
player,0,244,2,PC,0,435,0
player,0,245,2,PC,0,435,1
player,0,245,0,PC,0,436,1
player,0,245,0,PC,0,437,1
player,0,245,2,PC,0,438,0
player,0,245,0,PC,0,439,1
player,0,245,2,PC,0,440,0
player,0,246,1,PC,0,440,0
player,0,246,0,PC,0,441,1
player,0,247,0,PC,0,441,2
player,0,247,1,PC,0,442,2
player,0,247,1,PC,0,443,2
player,0,248,1,PC,0,443,0
player,0,248,1,PC,0,444,2
player,0,248,2,PC,0,445,0
player,0,248,0,PC,0,446,1
player,0,248,1,PC,0,447,2
player,0,248,0,PC,0,448,1
player,0,248,2,PC,0,449,0
player,0,249,2,PC,0,449,1
player,0,249,1,PC,0,450,2
player,0,249,2,PC,0,451,0
player,0,249,1,PC,0,452,2
player,0,249,1,PC,0,453,2
player,0,249,1,PC,0,454,2
player,0,250,0,PC,0,454,2
player,0,250,1,PC,0,455,2
player,0,251,2,PC,0,455,1
player,0,252,2,PC,0,455,1
player,0,252,0,PC,0,456,1
player,0,252,0,PC,0,457,1
player,0,252,2,PC,0,458,0
player,0,253,0,PC,0,458,2
player,0,254,0,PC,0,458,2
player,0,254,1,PC,0,459,2
player,0,254,2,PC,0,460,0
player,0,254,2,PC,0,461,0
player,0,254,2,PC,0,462,0
player,0,254,2,PC,0,463,0
player,0,254,2,PC,0,464,0
player,0,254,0,PC,0,465,1
player,0,254,2,PC,0,466,0
player,0,254,1,PC,0,467,2
player,0,254,0,PC,0,468,1
player,0,254,2,PC,0,469,0
player,0,255,2,PC,0,469,1
player,0,256,2,PC,0,469,1
player,0,256,0,PC,0,470,1
player,0,256,1,PC,0,471,2
player,0,257,2,PC,0,471,1
player,0,258,2,PC,0,471,1
player,0,258,0,PC,0,472,1
player,0,258,0,PC,0,473,1
player,0,258,1,PC,0,474,2
player,0,259,2,PC,0,474,1
player,0,259,2,PC,0,475,0
player,0,260,0,PC,0,475,2
player,0,260,1,PC,0,476,2
player,0,260,1,PC,0,477,2
player,0,260,2,PC,0,478,0
player,0,260,1,PC,0,479,2
player,0,261,1,PC,0,479,0
player,0,261,1,PC,0,480,2
player,0,261,0,PC,0,481,1
player,0,261,0,PC,0,482,1
player,0,262,2,PC,0,482,1
player,0,263,2,PC,0,482,1
player,0,263,1,PC,0,483,2
player,0,263,0,PC,0,484,1
player,0,263,2,PC,0,485,0
player,0,263,1,PC,0,486,2
player,0,263,0,PC,0,487,1
player,0,263,0,PC,0,488,1
player,0,264,2,PC,0,488,1
player,0,264,0,PC,0,489,1
player,0,264,0,PC,0,490,1
player,0,264,2,PC,0,491,0
player,0,265,2,PC,0,491,1
player,0,265,0,PC,0,492,1
player,0,265,1,PC,0,493,2
player,0,265,2,PC,0,494,0
player,0,266,2,PC,0,494,1
player,0,266,0,PC,0,495,1
player,0,267,2,PC,0,495,1
player,0,267,2,PC,0,496,0
player,0,267,1,PC,0,497,2
player,0,268,2,PC,0,497,1
player,0,269,2,PC,0,497,1
player,0,269,1,PC,0,498,2
player,0,269,2,PC,0,499,0
player,0,270,0,PC,0,499,2
player,0,270,0,PC,0,500,1
player,0,270,1,PC,0,501,2
player,0,271,2,PC,0,501,1
player,0,272,2,PC,0,501,1
player,0,272,1,PC,0,502,2
player,0,272,2,PC,0,503,0
player,0,272,0,PC,0,504,1
player,0,272,1,PC,0,505,2
player,0,273,1,PC,0,505,0
player,0,273,1,PC,0,506,2
player,0,273,1,PC,0,507,2
player,0,273,2,PC,0,508,0
player,0,273,0,PC,0,509,1
player,0,273,1,PC,0,510,2
player,0,273,1,PC,0,511,2
player,0,274,2,PC,0,511,1
player,0,275,0,PC,0,511,2
player,0,275,0,PC,0,512,1
player,0,275,1,PC,0,513,2
player,0,276,2,PC,0,513,1
player,0,276,2,PC,0,514,0
player,0,276,0,PC,0,515,1
player,0,277,0,PC,0,515,2
player,0,277,1,PC,0,516,2
player,0,277,2,PC,0,517,0
player,0,277,1,PC,0,518,2
player,0,277,2,PC,0,519,0
player,0,277,0,PC,0,520,1
player,0,278,0,PC,0,520,2
player,0,278,2,PC,0,521,0
player,0,278,2,PC,0,522,0
player,0,278,0,PC,0,523,1
player,0,278,1,PC,0,524,2
player,0,279,1,PC,0,524,0
player,0,279,2,PC,0,525,0
player,0,279,0,PC,0,526,1
player,0,279,1,PC,0,527,2
player,0,279,1,PC,0,528,2
player,0,279,2,PC,0,529,0
player,0,280,0,PC,0,529,2
player,0,280,1,PC,0,530,2
player,0,280,2,PC,0,531,0
player,0,280,0,PC,0,532,1
player,0,280,1,PC,0,533,2
player,0,280,1,PC,0,534,2
player,0,281,2,PC,0,534,1
player,0,281,1,PC,0,535,2
player,0,281,1,PC,0,536,2
player,0,282,1,PC,0,536,0
player,0,282,1,PC,0,537,2
player,0,282,0,PC,0,538,1
player,0,283,2,PC,0,538,1
player,0,283,2,PC,0,539,0
player,0,284,1,PC,0,539,0
